Student_ID,Time,Type,Test,Class,Teacher,SchoolDistrict,AssignedCondition,ActualCondition,Dyad,NumPartners,IndividualDays,CollaborativeDays,MixedDays,Month,Gender,Grade,DayCount,TestCount,UnitCount,TutorCount,NotInclude,NotInclude,1_fractionBarA0201 SetPieces,1_fractionBarA0401 SetPieces,1_pieChartA0101 SetPieces,1_pieChartA0301 SetPieces,1 Total,2_denA0001 UpdateTextField,2_dragNDropA0302 SetChildren,2_numA0001 UpdateTextField,2 Total,3_denA0201 UpdateTextArea,3_denA0202 UpdateTextArea,3_denA0203 UpdateTextArea,3_denA0204 UpdateTextArea,3_denA0205 UpdateTextArea,3_dragNDropA0301 SetChildren,3_dragNDropA0302 SetChildren,3_dragNDropA0303 SetChildren,3_dragNDropA0304 SetChildren,3_dragNDropA0305 SetChildren,3_lcdA0101 UpdateTextArea,3_numA0201 UpdateTextArea,3_numA0202 UpdateTextArea,3_numA0203 UpdateTextArea,3_numA0204 UpdateTextArea,3_numA0205 UpdateTextArea,3 Total,4_dragNDropA0302 SetChildren,4_lcdA0001 UpdateTextField,4_multA0001 UpdateTextField,4_multA0002 UpdateTextField,4 Total,5_responseA0001 UpdateTextArea,5 Total,6_responseA0001 UpdateTextArea,6 Total,7_denA0002 UpdateTextField,7_dragNDropA0302 SetChildren,7_numA0002 UpdateTextField,7 Total,8_compareA0001 UpdateTextField,8_denA0003 UpdateTextField,8_denA0004 UpdateTextField,8_dragNDropA0302 SetChildren,8_lcdA0001 UpdateTextField,8_numA0003 UpdateTextField,8_numA0004 UpdateTextField,8 Total,9_dragNDropA0103 SetChildren,9_dragNDropA0104 SetChildren,9_dragNDropA0105 SetChildren,9_dragNDropA0106 SetChildren,9_dragNDropA0107 SetChildren,9_dragNDropA0108 SetChildren,9 Total,10_dragNDropA0103 SetChildren,10_dragNDropA0104 SetChildren,10_dragNDropA0105 SetChildren,10_dragNDropA0106 SetChildren,10_dragNDropA0107 SetChildren,10_dragNDropA0108 SetChildren,10 Total,11_dragNDropA0302 SetChildren,11_pieChartA0001 SetPieces,11 Total,12_denA0201 UpdateTextArea,12_denA0202 UpdateTextArea,12_denA0301 UpdateTextArea,12_numA0201 UpdateTextArea,12_numA0202 UpdateTextArea,12_numA0301 UpdateTextArea,12_textA0101 UpdateTextArea,12 Total,13_denA0003 UpdateTextField,13_denA0004 UpdateTextField,13_denA0005 UpdateTextField,13_dragNDropA0302 SetChildren,13_lcdA0001 UpdateTextField,13_numA0003 UpdateTextField,13_numA0004 UpdateTextField,13_numA0005 UpdateTextField,13 Total,14_denA0201 UpdateTextArea,14_denA0202 UpdateTextArea,14_denA0301 UpdateTextArea,14_numA0201 UpdateTextArea,14_numA0202 UpdateTextArea,14_numA0301 UpdateTextArea,14_textA0101 UpdateTextArea,14 Total,15_denA0003 UpdateTextField,15_denA0004 UpdateTextField,15_denA0005 UpdateTextField,15_dragNDropA0302 SetChildren,15_lcdA0001 UpdateTextField,15_numA0003 UpdateTextField,15_numA0004 UpdateTextField,15_numA0005 UpdateTextField,15 Total,Grand Total,ErroneousTotal,ErroneousPercentage,ProceduralTotal,ProceduralPercentage,NonWrittenTotal,WeightedTotal,TotalPercentage,HintsComparingErroneous,HintsComparingProcedural,HintsEquivalentErroneous,HintsEquivalentProcedural,HintsLCDErroneous,HintsLCDProcedural,HintsErroneous,HintsProcedural,HintsTotal,ErrorsComparingErroneous,ErrorsComparingProcedural,ErrorsEquivalentErroneous,ErrorsEquivalentProcedural,ErrorsLCDErroneous,ErrorsLCDProcedural,ErrorsErroneous,ErrorsProcedural,ErrorsTotal,WrittenLength,StudentDuration,ClassDuration,TotalPercentStudentDuration,TotalPercentClassDuration
Stu_d10d560ccf942f9ba62215fe4e989d5e,Posttest,B,Posttest B,Giovannitti,Giovannitti,Level Green,M,M,525,1,0,0,3,May,Male,5,5,2,6,3,KEEP,KEEP,1,1,1,1,4,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,0,1,1,0,2,1,1,1,1,1,1,0,2,1,1,1,0,1,1,1,6,1,1,1,1,1,1,6,1,1,1,1,1,1,6,1,1,2,1,1,1,1,1,1,1,7,1,1,0,1,1,1,1,1,7,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,8,77,29,0.828571429,46,1,75,0.914285714,0.925925926,5,0,9,0,11,0,25,0,25,22,1,11,0,4,0,37,1,38,184,17,30,0.054466231,
Stu_d16687615e878cb9008aea2a005323f4,Pretest,A,Pretest A,Pilyih,Pilyih,Holiday Park,C,C,589,1,0,3,0,May,Female,5,5,2,6,3,KEEP,KEEP,1,1,1,1,4,1,0,1,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5,0,1,1,1,3,1,1,1,1,1,1,1,3,0,1,1,0,0,1,1,4,1,1,1,1,1,1,6,1,1,1,1,1,1,6,1,1,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,37,14,0.4,21,0.456521739,35,0.42826087,0.432098765,0,0,0,0,0,0,0,0,0,19,21,2,3,9,8,30,32,62,166,31,38,0.01393867,
Stu_d16687615e878cb9008aea2a005323f4,Posttest,B,Posttest B,Pilyih,Pilyih,Holiday Park,C,C,589,1,0,3,0,May,Female,5,5,2,6,3,KEEP,KEEP,1,1,1,1,4,1,0,1,2,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,14,1,1,1,1,4,1,1,1,1,1,1,0,2,1,1,1,0,1,1,1,6,1,1,1,1,1,1,6,1,1,1,1,1,1,6,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,16,0.457142857,30,0.652173913,46,0.554658385,0.567901235,0,0,0,0,0,0,0,0,0,19,21,2,3,9,8,30,32,62,247,20,24,0.028395062,
Stu_d2306003e59949c5c49e095097f96f38,Pretest,B,Pretest B,Rongaus 2,Rongaus ,Montour,C,C,564,1,0,3,0,May,Male,5,5,2,6,3,KEEP,KEEP,1,1,1,1,4,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,0,1,1,1,3,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,5,1,1,1,1,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,11,0.314285714,26,0.565217391,37,0.439751553,0.456790123,0,0,1,3,4,0,5,3,8,29,51,8,7,17,64,54,122,176,82,27,31,0.016918153,
Stu_d2306003e59949c5c49e095097f96f38,Posttest,A,Posttest A,Rongaus 2,Rongaus ,Montour,C,C,564,1,0,3,0,May,Male,5,5,2,6,3,KEEP,KEEP,1,1,1,1,4,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,0,1,1,1,3,1,1,1,1,1,0,1,2,0,1,1,1,1,1,1,6,1,1,1,1,1,1,6,1,1,1,1,1,1,6,0,1,1,1,1,1,1,1,1,1,7,1,1,0,0,1,1,1,1,6,1,1,1,1,1,1,1,7,1,1,1,0,1,1,1,0,6,74,26,0.742857143,46,1,72,0.871428571,0.888888889,0,0,1,3,4,0,5,3,8,29,51,8,7,17,64,54,122,176,84,49,72,0.01814059,
Stu_d282bad18116716d51c74dd51d7dbe20,Pretest,A,Pretest A,Herrington,Herrington,Holiday Park,M,M,560,2,0,0,2,May,Female,5,5,2,5,3,KEEP,KEEP,1,1,1,0,3,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,1,1,1,1,6,1,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,8,1,0,0,0,0,1,1,3,1,1,1,0,1,1,1,0,6,35,18,0.514285714,15,0.326086957,33,0.420186335,0.407407407,1,2,9,0,2,0,12,2,14,4,13,16,92,30,0,50,105,155,219,27,41,0.015089163,
Stu_d282bad18116716d51c74dd51d7dbe20,Posttest,B,Posttest B,Herrington,Herrington,Holiday Park,M,M,560,2,0,0,2,May,Female,5,5,2,5,3,KEEP,KEEP,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,2,0,1,1,0,1,0,0,3,0,0,0,1,1,1,3,1,1,1,1,1,0,5,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,6,1,1,1,0,0,1,1,5,1,1,1,0,1,1,1,0,6,38,18,0.514285714,18,0.391304348,36,0.452795031,0.444444444,1,2,9,0,2,0,12,2,14,4,13,16,92,30,0,50,105,155,147,27,42,0.016460905,
Stu_d32a4c3035531ed35cda2606186a8fb3,Pretest,B,Pretest B,Marchiona 1,Marchiona ,Hopewell,M,M,590,1,0,0,3,Feb,Female,4,5,2,6,3,KEEP,KEEP,1,1,1,1,4,1,0,1,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5,0,0,0,0,0,1,1,1,1,1,1,0,2,0,1,1,0,1,1,1,5,1,1,1,0,1,1,5,1,1,1,1,0,1,5,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,8,0,0,0,0,0,0,0,0,,,,,,,,,,39,18,0.514285714,19,0.413043478,37,0.463664596,0.456790123,0,1,0,0,8,2,8,3,11,37,12,10,1,43,8,90,21,111,229,38,1152,0.012020793,
Stu_d32a4c3035531ed35cda2606186a8fb3,Posttest,A,Posttest A,Marchiona 1,Marchiona ,Hopewell,M,M,590,1,0,0,3,Feb,Female,4,5,2,6,3,KEEP,KEEP,1,1,1,1,4,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,12,0,1,1,1,3,1,1,1,1,1,1,1,3,1,1,1,0,1,1,1,6,1,1,1,1,1,1,6,1,1,1,1,1,1,6,1,1,2,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,8,76,32,0.914285714,42,0.913043478,74,0.913664596,0.913580247,0,1,0,0,8,2,8,3,11,37,12,10,1,43,8,90,21,111,159,26,45,0.035137702,
Stu_d376fddb32e2530541cc86269b9a3483,Pretest,A,Pretest A,Marchiona 3,Marchiona ,Hopewell,I,I,,1,3,0,0,Feb,Male,4,5,2,6,3,KEEP,KEEP,1,1,1,1,4,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,3,1,1,0,0,1,0,3,0,1,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,4,26,14,0.4,10,0.217391304,24,0.308695652,0.296296296,72,171,2,4,104,0,178,175,353,44,171,14,165,47,36,105,372,477,84,32,40,0.009259259,
Stu_d376fddb32e2530541cc86269b9a3483,Posttest,B,Posttest B,Marchiona 3,Marchiona ,Hopewell,I,I,,1,3,0,0,Feb,Male,4,5,2,6,3,KEEP,KEEP,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,3,0,0,1,1,0,0,2,1,1,1,1,0,0,4,1,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,4,0,0,0,0,1,1,1,0,3,27,11,0.314285714,14,0.304347826,25,0.30931677,0.308641975,72,171,2,4,104,0,178,175,353,44,171,14,165,47,36,105,372,477,21,14,39,0.022045855,
Stu_d3f3867186f22b20adc2af547b1e7a7f,Pretest,A,Pretest A,Marchiona 1,Marchiona ,Hopewell,M,M,591,1,0,0,3,Feb,Male,4,5,2,6,3,KEEP,KEEP,1,1,1,1,4,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,1,1,1,1,1,0,1,2,0,1,1,0,1,1,1,5,1,1,1,1,1,1,6,1,1,1,1,1,1,6,1,1,2,1,1,1,1,1,1,0,6,0,1,1,1,0,0,1,1,5,1,1,1,1,1,1,1,7,0,0,0,1,0,0,0,0,1,52,20,0.571428571,30,0.652173913,50,0.611801242,0.617283951,22,31,26,0,24,1,72,32,104,51,8,4,0,28,6,83,14,97,107,31,1152,0.019912386,
Stu_d3f3867186f22b20adc2af547b1e7a7f,Posttest,B,Posttest B,Marchiona 1,Marchiona ,Hopewell,M,M,591,1,0,0,3,Feb,Male,4,5,2,6,3,KEEP,KEEP,1,1,1,1,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,0,0,0,0,0,1,1,1,1,1,1,0,2,1,1,1,0,1,1,1,6,0,0,0,0,0,0,0,1,1,1,1,1,1,6,1,1,2,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,8,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,8,62,27,0.771428571,33,0.717391304,60,0.744409938,0.740740741,22,31,26,0,24,1,72,32,104,51,8,4,0,28,6,83,14,97,122,19,45,0.038986355,
Stu_d44d05318a58a366ef56dfe3f26b2bc5,Pretest,A,Pretest A,Rindels,Rindels,Lebanon,M,M,527,2,0,0,2,May,Female,5,5,2,4,3,KEEP,KEEP,1,1,1,1,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,6,0,0,0,0,1,1,2,1,1,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,6,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,6,31,16,0.457142857,13,0.282608696,29,0.369875776,0.358024691,0,32,0,0,3,0,3,32,35,23,56,0,0,10,5,33,61,94,366,53,65,0.006755183,
Stu_d44d05318a58a366ef56dfe3f26b2bc5,Posttest,B,Posttest B,Rindels,Rindels,Lebanon,M,M,527,2,0,0,2,May,Female,5,5,2,4,3,KEEP,KEEP,1,1,1,1,4,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,5,1,1,0,0,1,1,4,1,1,1,1,1,1,6,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,6,1,1,1,1,1,1,0,6,1,1,1,0,1,1,1,0,6,47,23,0.657142857,22,0.47826087,45,0.567701863,0.555555556,0,32,0,0,3,0,3,32,35,23,56,0,0,10,5,33,61,94,190,30,43,0.018518519,
Stu_d5534448b09c5efec4f570599e093885,Pretest,B,Pretest B,Rongaus 2,Rongaus ,Montour,C,C,531,1,0,3,0,May,Female,5,5,2,6,3,KEEP,KEEP,1,1,1,1,4,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,0,1,1,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,4,0.114285714,20,0.434782609,24,0.274534161,0.296296296,0,0,0,0,0,0,0,0,0,5,13,4,0,8,6,17,19,36,147,28,31,0.010582011,
Stu_d5534448b09c5efec4f570599e093885,Posttest,A,Posttest A,Rongaus 2,Rongaus ,Montour,C,C,531,1,0,3,0,May,Female,5,5,2,6,3,KEEP,KEEP,1,1,1,1,4,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,0,1,0,1,2,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,6,1,1,0,0,1,1,4,1,1,1,1,1,1,6,0,1,1,1,1,1,1,1,1,1,7,1,1,0,0,1,1,1,1,6,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,8,74,28,0.8,44,0.956521739,72,0.87826087,0.888888889,0,0,0,0,0,0,0,0,0,5,13,4,0,8,6,17,19,36,207,55,72,0.016161616,
Stu_d5d341829914918e2e4b0b2e2006a159,Pretest,B,Pretest B,Ewonce,Ewonce,Montour,M,M,558,1,0,0,3,May,NotReported,4,5,2,6,3,KEEP,KEEP,1,1,1,1,4,1,0,1,2,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,7,0,0,0,0,0,1,1,1,1,1,1,0,2,1,1,1,0,1,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,10,0.285714286,11,0.239130435,21,0.26242236,0.259259259,0,3,0,0,0,0,0,3,3,21,7,9,1,9,9,39,17,56,607,34,41,0.007625272,
Stu_d5d341829914918e2e4b0b2e2006a159,Posttest,A,Posttest A,Ewonce,Ewonce,Montour,M,M,558,1,0,0,3,May,NotReported,4,5,2,6,3,KEEP,KEEP,1,1,1,1,4,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,0,0,0,0,0,1,1,1,1,1,1,1,3,1,1,1,0,1,1,1,6,1,1,1,1,1,1,6,1,1,1,1,0,1,5,1,1,2,1,1,1,1,1,1,1,7,1,1,1,0,1,1,1,1,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,8,68,28,0.8,38,0.826086957,66,0.813043478,0.814814815,0,3,0,0,0,0,0,3,3,21,7,9,1,9,9,39,17,56,557,27,60,0.030178326,
Stu_d659c7663f8dc4ff8ba67dfc04743582,Pretest,A,Pretest A,Shields,Shields,Lebanon,I,I,,1,2,0,0,May,Female,5,5,2,5,3,KEEP,KEEP,1,1,0,1,3,1,0,1,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,5,1,1,1,1,1,1,6,1,1,1,1,1,1,6,0,1,1,1,1,1,1,1,1,1,7,1,1,1,0,1,1,1,1,7,1,1,1,1,1,1,1,7,1,1,1,0,1,1,1,1,7,58,22,0.628571429,34,0.739130435,56,0.683850932,0.691358025,1,0,3,0,0,0,4,0,4,15,0,7,0,12,6,34,6,40,315,32,48,0.021604938,
Stu_d659c7663f8dc4ff8ba67dfc04743582,Posttest,B,Posttest B,Shields,Shields,Lebanon,I,I,,1,2,0,0,May,Female,5,5,2,5,3,KEEP,KEEP,1,1,1,1,4,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,0,1,1,1,3,1,1,1,1,1,1,0,2,1,1,1,0,1,1,1,6,1,1,1,1,1,1,6,1,1,1,1,1,1,6,0,0,0,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,8,77,29,0.828571429,46,1,75,0.914285714,0.925925926,1,0,3,0,0,0,4,0,4,15,0,7,0,12,6,34,6,40,234,21,43,0.044091711,
Stu_d90debfde20b9f4f4c89b891704d7cdf,Pretest,B,Pretest B,Ewonce,Ewonce,Montour,M,M,571,1,0,0,3,May,Female,4,5,2,6,3,KEEP,KEEP,1,1,1,1,4,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,4,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,6,0.171428571,20,0.434782609,26,0.30310559,0.320987654,0,0,0,0,0,0,0,0,0,13,3,0,0,10,6,23,9,32,383,34,41,0.009440813,
Stu_d90debfde20b9f4f4c89b891704d7cdf,Posttest,A,Posttest A,Ewonce,Ewonce,Montour,M,M,571,1,0,0,3,May,Female,4,5,2,6,3,KEEP,KEEP,1,1,1,1,4,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,0,1,1,1,3,1,1,1,1,1,1,1,3,1,1,1,0,1,1,1,6,1,1,1,1,1,1,6,1,1,1,1,1,1,6,1,1,2,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,8,80,32,0.914285714,46,1,78,0.957142857,0.962962963,0,0,0,0,0,0,0,0,0,13,3,0,0,10,6,23,9,32,475,36,60,0.026748971,
Stu_dbd8e139ef1da263991d2b838aed6f48,Pretest,A,Pretest A,Shields,Shields,Lebanon,I,I,,1,2,0,0,May,Male,5,5,2,5,3,KEEP,KEEP,1,1,1,1,4,0,1,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,0,1,2,0,1,0,0,0,1,0,2,0,1,0,0,0,1,2,1,1,1,1,0,1,5,1,1,2,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,8,53,24,0.685714286,27,0.586956522,51,0.636335404,0.62962963,13,127,7,0,42,5,62,132,194,18,249,17,0,12,27,47,276,323,134,36,48,0.017489712,
Stu_dbd8e139ef1da263991d2b838aed6f48,Posttest,B,Posttest B,Shields,Shields,Lebanon,I,I,,1,2,0,0,May,Male,5,5,2,5,3,KEEP,KEEP,1,1,1,1,4,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,6,0,0,0,0,0,1,1,1,1,1,0,0,0,3,0,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,8,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,8,45,27,0.771428571,16,0.347826087,43,0.559627329,0.530864198,13,127,7,0,42,5,62,132,194,18,249,17,0,12,27,47,276,323,136,16,43,0.033179012,
Stu_df282b59643802cd0fe7d68ac6c06e98,Pretest,B,Pretest B,Marchiona 1,Marchiona ,Hopewell,M,M,591,1,0,0,3,Feb,Male,4,5,2,6,3,KEEP,KEEP,1,1,1,1,4,1,0,1,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5,1,1,1,1,4,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,3,1,1,1,1,0,0,4,1,1,1,1,1,1,6,1,1,2,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,6,1,0,1,1,0,1,0,4,1,1,1,0,0,1,1,0,5,48,23,0.657142857,23,0.5,46,0.578571429,0.567901235,0,0,0,0,4,12,4,12,16,51,24,4,4,27,191,82,219,301,231,31,1152,0.018319395,
Stu_df282b59643802cd0fe7d68ac6c06e98,Posttest,A,Posttest A,Marchiona 1,Marchiona ,Hopewell,M,M,591,1,0,0,3,Feb,Male,4,5,2,6,3,KEEP,KEEP,1,1,1,1,4,1,0,1,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3,0,1,1,1,3,1,1,1,1,1,1,1,3,0,1,1,1,1,1,0,5,1,1,1,1,1,1,6,1,1,1,0,1,0,4,1,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,6,1,0,0,1,0,0,1,3,1,1,1,0,1,1,1,0,6,49,27,0.771428571,20,0.434782609,47,0.60310559,0.580246914,0,0,0,0,4,12,4,12,16,51,24,4,4,27,191,82,219,301,120,14,45,0.041446208,
Stu_e0d30b131a67c62f05c31f4350489ee3,Pretest,A,Pretest A,Pilyih,Pilyih,Holiday Park,C,C,593,1,0,3,0,May,Female,5,5,2,6,3,KEEP,KEEP,1,1,1,1,4,1,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,3,0,0,0,0,1,1,2,1,1,1,1,1,1,6,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,6,1,0,0,1,0,0,0,2,,,,0,,,,,0,31,13,0.371428571,16,0.347826087,29,0.359627329,0.358024691,0,34,6,0,0,5,6,39,45,33,61,27,119,46,27,106,207,313,246,38,38,0.009421702,
Stu_e0d30b131a67c62f05c31f4350489ee3,Posttest,B,Posttest B,Pilyih,Pilyih,Holiday Park,C,C,593,1,0,3,0,May,Female,5,5,2,6,3,KEEP,KEEP,1,1,1,1,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,3,1,1,1,1,1,1,6,1,1,1,1,0,0,4,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,6,0,1,0,0,1,0,0,2,,,,0,,,,,0,35,17,0.485714286,16,0.347826087,33,0.416770186,0.407407407,0,34,6,0,0,5,6,39,45,33,61,27,119,46,27,106,207,313,197,22,24,0.018518519,
Stu_e19ee65826a844f98b805416ff46b0b5,Pretest,B,Pretest B,Rongaus 2,Rongaus ,Montour,C,C,464,1,0,3,0,May,Male,5,5,2,6,3,KEEP,KEEP,1,1,0,1,3,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,7,0.2,7,0.152173913,14,0.176086957,0.172839506,1,1,3,0,3,0,7,1,8,29,18,7,10,10,14,46,42,88,94,25,31,0.00691358,
Stu_e19ee65826a844f98b805416ff46b0b5,Posttest,A,Posttest A,Rongaus 2,Rongaus ,Montour,C,C,464,1,0,3,0,May,Male,5,5,2,6,3,KEEP,KEEP,1,1,1,0,3,1,0,1,2,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,14,0,0,0,0,0,1,1,1,1,1,0,1,2,0,1,1,0,1,1,1,5,1,1,0,0,0,0,2,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,6,1,0,1,1,0,1,0,4,1,1,1,0,1,1,1,0,6,49,21,0.6,26,0.565217391,47,0.582608696,0.580246914,1,1,3,0,3,0,7,1,8,29,18,7,10,10,14,46,42,88,62,57,72,0.01017977,
Stu_e222480a45e3d2ea2d8ae6db4290bf92,Pretest,A,Pretest A,Rongaus 1,Rongaus ,Montour,C,C,594,1,0,3,0,May,Female,5,5,2,6,3,KEEP,KEEP,1,1,1,1,4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3,0.085714286,5,0.108695652,8,0.097204969,0.098765432,1,0,1,0,0,3,2,3,5,26,44,9,17,23,22,58,83,141,225,20,23,0.004938272,
Stu_e222480a45e3d2ea2d8ae6db4290bf92,Posttest,B,Posttest B,Rongaus 1,Rongaus ,Montour,C,C,594,1,0,3,0,May,Female,5,5,2,6,3,KEEP,KEEP,1,1,1,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,5,1,1,1,1,0,0,4,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,6,1,1,1,0,0,1,1,5,1,1,1,1,1,1,1,0,7,41,24,0.685714286,15,0.326086957,39,0.505900621,0.481481481,1,0,1,0,0,3,2,3,5,26,44,9,17,23,22,58,83,141,127,32,44,0.015046296,
